order_id,customer_id,store_id,order_date,order_status,payment_method,order_total,created_timestamp,updated_timestamp
52965,2507,30,2026-06-25,Delivered,UPI,5194.27,2026-06-24 22:55:37.662890,2026-06-24 22:55:37.662890
52966,3404,30,2026-06-25,Delivered,Debit Card,2899.59,2026-06-24 22:55:37.662894,2026-06-24 22:55:37.662894
52967,1247,38,2026-06-25,Processing,UPI,6753.44,2026-06-24 22:55:37.662897,2026-06-24 22:55:37.662897
52968,1142,29,2026-06-25,Delivered,UPI,6770.1,2026-06-24 22:55:37.662900,2026-06-24 22:55:37.662900
52969,4970,44,2026-06-25,Delivered,UPI,14450.84,2026-06-24 22:55:37.662904,2026-06-24 22:55:37.662904
52970,3485,31,2026-06-25,Delivered,Net Banking,7281.91,2026-06-24 22:55:37.662907,2026-06-24 22:55:37.662907
52971,1952,28,2026-06-25,Delivered,UPI,11149.74,2026-06-24 22:55:37.662910,2026-06-24 22:55:37.662910
52972,312,14,2026-06-25,Delivered,Credit Card,2942.51,2026-06-24 22:55:37.662914,2026-06-24 22:55:37.662914
52973,389,46,2026-06-25,Delivered,Debit Card,10535.98,2026-06-24 22:55:37.662917,2026-06-24 22:55:37.662917
52974,2709,2,2026-06-25,Delivered,Debit Card,7221.4,2026-06-24 22:55:37.662920,2026-06-24 22:55:37.662920
52975,685,8,2026-06-25,Shipped,UPI,9369.44,2026-06-24 22:55:37.662923,2026-06-24 22:55:37.662923
52976,721,37,2026-06-25,Delivered,UPI,1218.33,2026-06-24 22:55:37.662927,2026-06-24 22:55:37.662927
52977,1895,49,2026-06-25,Delivered,UPI,14585.77,2026-06-24 22:55:37.662930,2026-06-24 22:55:37.662930
52978,1234,7,2026-06-25,Delivered,UPI,14949.71,2026-06-24 22:55:37.662933,2026-06-24 22:55:37.662933
52979,3689,22,2026-06-25,Delivered,UPI,11682.86,2026-06-24 22:55:37.662936,2026-06-24 22:55:37.662936
52980,1126,48,2026-06-25,Cancelled,Cash,5772.98,2026-06-24 22:55:37.662940,2026-06-24 22:55:37.662940
52981,1816,3,2026-06-25,Delivered,UPI,14046.29,2026-06-24 22:55:37.662943,2026-06-24 22:55:37.662943
52982,4045,21,2026-06-25,Delivered,Credit Card,13579.94,2026-06-24 22:55:37.662946,2026-06-24 22:55:37.662946
52983,3938,43,2026-06-25,Delivered,UPI,902.23,2026-06-24 22:55:37.662950,2026-06-24 22:55:37.662950
52984,4762,43,2026-06-25,Delivered,Credit Card,11838.64,2026-06-24 22:55:37.662953,2026-06-24 22:55:37.662953
52985,727,1,2026-06-25,Delivered,UPI,10771.52,2026-06-24 22:55:37.662956,2026-06-24 22:55:37.662956
52986,753,23,2026-06-25,Shipped,UPI,3399.07,2026-06-24 22:55:37.662960,2026-06-24 22:55:37.662960
52987,55,21,2026-06-25,Delivered,Credit Card,6212.65,2026-06-24 22:55:37.662963,2026-06-24 22:55:37.662963
52988,4634,32,2026-06-25,Delivered,UPI,8711.43,2026-06-24 22:55:37.662966,2026-06-24 22:55:37.662966
52989,3693,48,2026-06-25,Delivered,UPI,10680.66,2026-06-24 22:55:37.662970,2026-06-24 22:55:37.662970
52990,1348,32,2026-06-25,Delivered,UPI,2463.05,2026-06-24 22:55:37.662974,2026-06-24 22:55:37.662974
52991,3316,49,2026-06-25,Delivered,UPI,14097.34,2026-06-24 22:55:37.662978,2026-06-24 22:55:37.662978
52992,4198,31,2026-06-25,Delivered,Credit Card,14671.41,2026-06-24 22:55:37.662981,2026-06-24 22:55:37.662981
52993,685,44,2026-06-25,Delivered,Credit Card,6915.67,2026-06-24 22:55:37.662984,2026-06-24 22:55:37.662984
52994,4092,36,2026-06-25,Delivered,Debit Card,4153.74,2026-06-24 22:55:37.662988,2026-06-24 22:55:37.662988
52995,1812,7,2026-06-25,Delivered,UPI,9099.45,2026-06-24 22:55:37.662991,2026-06-24 22:55:37.662991
52996,871,30,2026-06-25,Delivered,Credit Card,3726.41,2026-06-24 22:55:37.662994,2026-06-24 22:55:37.662994
52997,1635,9,2026-06-25,Delivered,UPI,3522.66,2026-06-24 22:55:37.662999,2026-06-24 22:55:37.662999
52998,718,3,2026-06-25,Delivered,Credit Card,759.66,2026-06-24 22:55:37.663003,2026-06-24 22:55:37.663003
52999,1706,19,2026-06-25,Delivered,Cash,12606.45,2026-06-24 22:55:37.663006,2026-06-24 22:55:37.663006
53000,4545,7,2026-06-25,Delivered,Debit Card,14359.02,2026-06-24 22:55:37.663010,2026-06-24 22:55:37.663010
53001,675,33,2026-06-25,Shipped,Credit Card,10069.46,2026-06-24 22:55:37.663013,2026-06-24 22:55:37.663013
53002,3631,36,2026-06-25,Delivered,Debit Card,12417.79,2026-06-24 22:55:37.663018,2026-06-24 22:55:37.663018
53003,734,13,2026-06-25,Delivered,Credit Card,2220.21,2026-06-24 22:55:37.663021,2026-06-24 22:55:37.663021
53004,220,38,2026-06-25,Delivered,Debit Card,7986.43,2026-06-24 22:55:37.663024,2026-06-24 22:55:37.663024
53005,4511,44,2026-06-25,Delivered,UPI,12646.46,2026-06-24 22:55:37.663027,2026-06-24 22:55:37.663027
53006,4057,41,2026-06-25,Delivered,Net Banking,10040.18,2026-06-24 22:55:37.663031,2026-06-24 22:55:37.663031
53007,258,41,2026-06-25,Delivered,UPI,10450.85,2026-06-24 22:55:37.663034,2026-06-24 22:55:37.663034
53008,4263,38,2026-06-25,Shipped,UPI,2722.75,2026-06-24 22:55:37.663037,2026-06-24 22:55:37.663037
53009,4178,43,2026-06-25,Delivered,Debit Card,9011.19,2026-06-24 22:55:37.663041,2026-06-24 22:55:37.663041
53010,1434,39,2026-06-25,Delivered,Credit Card,5878.9,2026-06-24 22:55:37.663046,2026-06-24 22:55:37.663046
53011,1142,49,2026-06-25,Delivered,UPI,5685.86,2026-06-24 22:55:37.663049,2026-06-24 22:55:37.663049
53012,2406,14,2026-06-25,Delivered,Credit Card,7837.19,2026-06-24 22:55:37.663052,2026-06-24 22:55:37.663052
53013,2083,23,2026-06-25,Delivered,UPI,11848.28,2026-06-24 22:55:37.663056,2026-06-24 22:55:37.663056
53014,4068,47,2026-06-25,Processing,UPI,6373.19,2026-06-24 22:55:37.663059,2026-06-24 22:55:37.663059
53015,1469,30,2026-06-25,Delivered,UPI,4313.46,2026-06-24 22:55:37.663062,2026-06-24 22:55:37.663062
53016,1532,34,2026-06-25,Delivered,UPI,11032.89,2026-06-24 22:55:37.663066,2026-06-24 22:55:37.663066
53017,765,35,2026-06-25,Delivered,UPI,8534.38,2026-06-24 22:55:37.663069,2026-06-24 22:55:37.663069
53018,3661,13,2026-06-25,Shipped,Credit Card,4038.77,2026-06-24 22:55:37.663072,2026-06-24 22:55:37.663072
53019,99,14,2026-06-25,Delivered,UPI,590.24,2026-06-24 22:55:37.663076,2026-06-24 22:55:37.663076
53020,1072,44,2026-06-25,Processing,UPI,1354.78,2026-06-24 22:55:37.663079,2026-06-24 22:55:37.663079
53021,721,45,2026-06-25,Cancelled,Debit Card,13879.53,2026-06-24 22:55:37.663082,2026-06-24 22:55:37.663082
53022,2890,2,2026-06-25,Delivered,Debit Card,828.36,2026-06-24 22:55:37.663086,2026-06-24 22:55:37.663086
53023,4207,10,2026-06-25,Returned,UPI,9280.78,2026-06-24 22:55:37.663089,2026-06-24 22:55:37.663089
53024,3589,38,2026-06-25,Delivered,Credit Card,14067.84,2026-06-24 22:55:37.663092,2026-06-24 22:55:37.663092
53025,4354,33,2026-06-25,Delivered,Credit Card,6717.54,2026-06-24 22:55:37.663096,2026-06-24 22:55:37.663096
53026,2939,1,2026-06-25,Delivered,UPI,11603.48,2026-06-24 22:55:37.663099,2026-06-24 22:55:37.663099
53027,3812,12,2026-06-25,Delivered,UPI,4645.97,2026-06-24 22:55:37.663102,2026-06-24 22:55:37.663102
53028,2213,9,2026-06-25,Cancelled,Credit Card,10466.4,2026-06-24 22:55:37.663106,2026-06-24 22:55:37.663106
53029,3099,32,2026-06-25,Delivered,Net Banking,14526.83,2026-06-24 22:55:37.663109,2026-06-24 22:55:37.663109
53030,1709,14,2026-06-25,Shipped,UPI,13940.84,2026-06-24 22:55:37.663112,2026-06-24 22:55:37.663112
53031,870,50,2026-06-25,Delivered,UPI,9920.71,2026-06-24 22:55:37.663116,2026-06-24 22:55:37.663116
53032,3930,37,2026-06-25,Delivered,UPI,11867.47,2026-06-24 22:55:37.663119,2026-06-24 22:55:37.663119
53033,2328,34,2026-06-25,Delivered,UPI,14140.06,2026-06-24 22:55:37.663122,2026-06-24 22:55:37.663122
53034,2952,32,2026-06-25,Delivered,UPI,3988.71,2026-06-24 22:55:37.663125,2026-06-24 22:55:37.663125
53035,3301,47,2026-06-25,Processing,UPI,2062.77,2026-06-24 22:55:37.663129,2026-06-24 22:55:37.663129
53036,644,1,2026-06-25,Delivered,UPI,6660.17,2026-06-24 22:55:37.663132,2026-06-24 22:55:37.663132
53037,670,49,2026-06-25,Delivered,UPI,14468.42,2026-06-24 22:55:37.663135,2026-06-24 22:55:37.663135
53038,4295,15,2026-06-25,Delivered,UPI,4450.71,2026-06-24 22:55:37.663139,2026-06-24 22:55:37.663139
53039,411,8,2026-06-25,Delivered,Net Banking,1018.62,2026-06-24 22:55:37.663142,2026-06-24 22:55:37.663142
53040,2389,22,2026-06-25,Delivered,Credit Card,14503.83,2026-06-24 22:55:37.663145,2026-06-24 22:55:37.663145
53041,1273,21,2026-06-25,Delivered,UPI,11313.61,2026-06-24 22:55:37.663148,2026-06-24 22:55:37.663148
53042,1212,8,2026-06-25,Processing,UPI,3645.99,2026-06-24 22:55:37.663152,2026-06-24 22:55:37.663152
53043,2651,18,2026-06-25,Delivered,Net Banking,8419.03,2026-06-24 22:55:37.663155,2026-06-24 22:55:37.663155
53044,1521,31,2026-06-25,Delivered,UPI,5934.78,2026-06-24 22:55:37.663158,2026-06-24 22:55:37.663158
53045,4378,34,2026-06-25,Delivered,UPI,14478.61,2026-06-24 22:55:37.663162,2026-06-24 22:55:37.663162
53046,901,35,2026-06-25,Delivered,UPI,9250.37,2026-06-24 22:55:37.663165,2026-06-24 22:55:37.663165
53047,1241,49,2026-06-25,Processing,UPI,563.52,2026-06-24 22:55:37.663168,2026-06-24 22:55:37.663168
53048,4325,42,2026-06-25,Delivered,Credit Card,14295.1,2026-06-24 22:55:37.663171,2026-06-24 22:55:37.663171
53049,4436,41,2026-06-25,Delivered,UPI,1598.13,2026-06-24 22:55:37.663175,2026-06-24 22:55:37.663175
53050,1977,28,2026-06-25,Delivered,UPI,1703.42,2026-06-24 22:55:37.663178,2026-06-24 22:55:37.663178
53051,2961,22,2026-06-25,Delivered,UPI,13476.82,2026-06-24 22:55:37.663181,2026-06-24 22:55:37.663181
53052,3927,48,2026-06-25,Delivered,Credit Card,4080.79,2026-06-24 22:55:37.663184,2026-06-24 22:55:37.663184
53053,350,9,2026-06-25,Delivered,Credit Card,10420.76,2026-06-24 22:55:37.663189,2026-06-24 22:55:37.663189
53054,4920,9,2026-06-25,Delivered,Net Banking,2902.49,2026-06-24 22:55:37.663194,2026-06-24 22:55:37.663194
53055,1042,47,2026-06-25,Delivered,UPI,6625.13,2026-06-24 22:55:37.663197,2026-06-24 22:55:37.663197
53056,2390,29,2026-06-25,Delivered,Debit Card,12586.19,2026-06-24 22:55:37.663201,2026-06-24 22:55:37.663201
53057,2625,39,2026-06-25,Delivered,UPI,13890.9,2026-06-24 22:55:37.663204,2026-06-24 22:55:37.663204
53058,1433,19,2026-06-25,Delivered,UPI,9450.2,2026-06-24 22:55:37.663207,2026-06-24 22:55:37.663207
53059,1778,30,2026-06-25,Delivered,UPI,9281.14,2026-06-24 22:55:37.663211,2026-06-24 22:55:37.663211
53060,3192,4,2026-06-25,Delivered,UPI,5921.0,2026-06-24 22:55:37.663215,2026-06-24 22:55:37.663215
53061,1212,9,2026-06-25,Delivered,Credit Card,2087.18,2026-06-24 22:55:37.663219,2026-06-24 22:55:37.663219
53062,1642,26,2026-06-25,Processing,UPI,11031.98,2026-06-24 22:55:37.663222,2026-06-24 22:55:37.663222
53063,2500,6,2026-06-25,Processing,Debit Card,5227.88,2026-06-24 22:55:37.663225,2026-06-24 22:55:37.663225
53064,2209,28,2026-06-25,Delivered,Debit Card,672.48,2026-06-24 22:55:37.663228,2026-06-24 22:55:37.663228
53065,1496,6,2026-06-25,Shipped,UPI,7237.25,2026-06-24 22:55:37.663232,2026-06-24 22:55:37.663232
53066,4939,31,2026-06-25,Delivered,UPI,6583.3,2026-06-24 22:55:37.663235,2026-06-24 22:55:37.663235
53067,3864,15,2026-06-25,Returned,Net Banking,2317.1,2026-06-24 22:55:37.663238,2026-06-24 22:55:37.663238
53068,1763,28,2026-06-25,Shipped,Debit Card,9666.93,2026-06-24 22:55:37.663242,2026-06-24 22:55:37.663242
53069,226,32,2026-06-25,Delivered,UPI,12729.18,2026-06-24 22:55:37.663245,2026-06-24 22:55:37.663245
53070,1987,11,2026-06-25,Delivered,UPI,6177.5,2026-06-24 22:55:37.663248,2026-06-24 22:55:37.663248
53071,4588,27,2026-06-25,Delivered,UPI,13418.82,2026-06-24 22:55:37.663252,2026-06-24 22:55:37.663252
53072,2035,42,2026-06-25,Delivered,UPI,7779.33,2026-06-24 22:55:37.663256,2026-06-24 22:55:37.663256
53073,4136,25,2026-06-25,Delivered,UPI,10413.58,2026-06-24 22:55:37.663259,2026-06-24 22:55:37.663259
53074,2131,20,2026-06-25,Delivered,Net Banking,3601.88,2026-06-24 22:55:37.663262,2026-06-24 22:55:37.663262
53075,707,17,2026-06-25,Processing,UPI,13093.06,2026-06-24 22:55:37.663265,2026-06-24 22:55:37.663265
53076,4593,32,2026-06-25,Cancelled,Debit Card,7048.13,2026-06-24 22:55:37.663269,2026-06-24 22:55:37.663269
53077,4888,36,2026-06-25,Delivered,UPI,10566.38,2026-06-24 22:55:37.663272,2026-06-24 22:55:37.663272
53078,619,37,2026-06-25,Delivered,UPI,5310.19,2026-06-24 22:55:37.663275,2026-06-24 22:55:37.663275
53079,4388,40,2026-06-25,Delivered,UPI,10814.9,2026-06-24 22:55:37.663279,2026-06-24 22:55:37.663279
53080,697,8,2026-06-25,Delivered,Debit Card,10334.54,2026-06-24 22:55:37.663282,2026-06-24 22:55:37.663282
53081,233,7,2026-06-25,Shipped,UPI,9604.38,2026-06-24 22:55:37.663285,2026-06-24 22:55:37.663285
53082,2056,24,2026-06-25,Delivered,Net Banking,13159.45,2026-06-24 22:55:37.663288,2026-06-24 22:55:37.663288
53083,670,5,2026-06-25,Delivered,UPI,6934.62,2026-06-24 22:55:37.663292,2026-06-24 22:55:37.663292
53084,2544,3,2026-06-25,Delivered,Cash,5333.31,2026-06-24 22:55:37.663295,2026-06-24 22:55:37.663295
53085,321,1,2026-06-25,Cancelled,Credit Card,13052.32,2026-06-24 22:55:37.663298,2026-06-24 22:55:37.663298
53086,4887,50,2026-06-25,Delivered,UPI,3434.26,2026-06-24 22:55:37.663302,2026-06-24 22:55:37.663302
53087,777,15,2026-06-25,Delivered,UPI,7614.81,2026-06-24 22:55:37.663305,2026-06-24 22:55:37.663305
53088,4952,8,2026-06-25,Shipped,Net Banking,4908.95,2026-06-24 22:55:37.663308,2026-06-24 22:55:37.663308
53089,250,7,2026-06-25,Shipped,UPI,6008.16,2026-06-24 22:55:37.663312,2026-06-24 22:55:37.663312
53090,1692,27,2026-06-25,Delivered,UPI,632.49,2026-06-24 22:55:37.663315,2026-06-24 22:55:37.663315
53091,1108,49,2026-06-25,Delivered,UPI,11871.07,2026-06-24 22:55:37.663318,2026-06-24 22:55:37.663318
53092,2070,33,2026-06-25,Delivered,UPI,3681.89,2026-06-24 22:55:37.663322,2026-06-24 22:55:37.663322
53093,3468,10,2026-06-25,Shipped,UPI,9373.46,2026-06-24 22:55:37.663325,2026-06-24 22:55:37.663325
53094,3441,45,2026-06-25,Delivered,UPI,4998.01,2026-06-24 22:55:37.663329,2026-06-24 22:55:37.663329
53095,3153,30,2026-06-25,Delivered,UPI,4490.39,2026-06-24 22:55:37.663333,2026-06-24 22:55:37.663333
53096,6,42,2026-06-25,Delivered,Credit Card,14106.02,2026-06-24 22:55:37.663336,2026-06-24 22:55:37.663336
53097,3579,33,2026-06-25,Shipped,Credit Card,13856.93,2026-06-24 22:55:37.663339,2026-06-24 22:55:37.663339
53098,3238,22,2026-06-25,Delivered,Credit Card,10198.6,2026-06-24 22:55:37.663343,2026-06-24 22:55:37.663343
53099,4884,7,2026-06-25,Delivered,Cash,792.78,2026-06-24 22:55:37.663346,2026-06-24 22:55:37.663346
53100,1753,46,2026-06-25,Delivered,Credit Card,2499.2,2026-06-24 22:55:37.663349,2026-06-24 22:55:37.663349
53101,4039,4,2026-06-25,Delivered,Debit Card,14146.34,2026-06-24 22:55:37.663353,2026-06-24 22:55:37.663353
53102,2139,18,2026-06-25,Delivered,UPI,5169.94,2026-06-24 22:55:37.663356,2026-06-24 22:55:37.663356
53103,2674,3,2026-06-25,Shipped,UPI,14054.37,2026-06-24 22:55:37.663360,2026-06-24 22:55:37.663360
53104,3659,27,2026-06-25,Delivered,UPI,7249.01,2026-06-24 22:55:37.663364,2026-06-24 22:55:37.663364
53105,4483,25,2026-06-25,Processing,UPI,14222.48,2026-06-24 22:55:37.663367,2026-06-24 22:55:37.663367
53106,1372,27,2026-06-25,Delivered,Credit Card,1100.69,2026-06-24 22:55:37.663371,2026-06-24 22:55:37.663371
53107,238,31,2026-06-25,Delivered,Net Banking,2056.15,2026-06-24 22:55:37.663374,2026-06-24 22:55:37.663374
53108,3355,49,2026-06-25,Delivered,Net Banking,9183.11,2026-06-24 22:55:37.663377,2026-06-24 22:55:37.663377
53109,3589,36,2026-06-25,Delivered,UPI,14417.41,2026-06-24 22:55:37.663380,2026-06-24 22:55:37.663380
53110,2326,45,2026-06-25,Delivered,UPI,12886.04,2026-06-24 22:55:37.663384,2026-06-24 22:55:37.663384
53111,3858,32,2026-06-25,Delivered,UPI,12222.24,2026-06-24 22:55:37.663387,2026-06-24 22:55:37.663387
53112,2651,44,2026-06-25,Delivered,UPI,12914.94,2026-06-24 22:55:37.663390,2026-06-24 22:55:37.663390
53113,1989,41,2026-06-25,Delivered,Credit Card,11803.11,2026-06-24 22:55:37.663394,2026-06-24 22:55:37.663394
53114,33,14,2026-06-25,Delivered,Credit Card,9681.86,2026-06-24 22:55:37.663397,2026-06-24 22:55:37.663397
53115,753,19,2026-06-25,Delivered,Debit Card,5079.9,2026-06-24 22:55:37.663400,2026-06-24 22:55:37.663400
53116,975,5,2026-06-25,Shipped,UPI,8779.62,2026-06-24 22:55:37.663405,2026-06-24 22:55:37.663405
53117,13,43,2026-06-25,Delivered,Debit Card,9675.35,2026-06-24 22:55:37.663408,2026-06-24 22:55:37.663408
53118,725,6,2026-06-25,Cancelled,UPI,4815.26,2026-06-24 22:55:37.663412,2026-06-24 22:55:37.663412
53119,2378,32,2026-06-25,Shipped,Credit Card,6362.27,2026-06-24 22:55:37.663415,2026-06-24 22:55:37.663415
53120,1004,4,2026-06-25,Delivered,UPI,10363.77,2026-06-24 22:55:37.663419,2026-06-24 22:55:37.663419
53121,4213,46,2026-06-25,Delivered,UPI,9281.05,2026-06-24 22:55:37.663422,2026-06-24 22:55:37.663422
53122,954,16,2026-06-25,Delivered,Cash,1931.76,2026-06-24 22:55:37.663425,2026-06-24 22:55:37.663425
53123,227,30,2026-06-25,Delivered,UPI,779.22,2026-06-24 22:55:37.663428,2026-06-24 22:55:37.663428
53124,3312,37,2026-06-25,Delivered,Debit Card,9491.38,2026-06-24 22:55:37.663433,2026-06-24 22:55:37.663433
53125,1889,15,2026-06-25,Delivered,Credit Card,6482.19,2026-06-24 22:55:37.663436,2026-06-24 22:55:37.663436
53126,2375,24,2026-06-25,Delivered,Credit Card,9044.63,2026-06-24 22:55:37.663439,2026-06-24 22:55:37.663439
53127,3367,37,2026-06-25,Cancelled,Debit Card,1680.53,2026-06-24 22:55:37.663443,2026-06-24 22:55:37.663443
53128,1411,1,2026-06-25,Delivered,Credit Card,12474.1,2026-06-24 22:55:37.663446,2026-06-24 22:55:37.663446
53129,2007,27,2026-06-25,Delivered,Credit Card,4428.19,2026-06-24 22:55:37.663449,2026-06-24 22:55:37.663449
53130,2946,37,2026-06-25,Delivered,UPI,1649.78,2026-06-24 22:55:37.663453,2026-06-24 22:55:37.663453
53131,2127,35,2026-06-25,Delivered,Credit Card,12663.6,2026-06-24 22:55:37.663456,2026-06-24 22:55:37.663456
53132,2393,42,2026-06-25,Delivered,UPI,4943.53,2026-06-24 22:55:37.663459,2026-06-24 22:55:37.663459
53133,2555,24,2026-06-25,Cancelled,Credit Card,6803.86,2026-06-24 22:55:37.663462,2026-06-24 22:55:37.663462
53134,1276,14,2026-06-25,Cancelled,Credit Card,11036.93,2026-06-24 22:55:37.663466,2026-06-24 22:55:37.663466
53135,1852,30,2026-06-25,Delivered,UPI,3974.49,2026-06-24 22:55:37.663469,2026-06-24 22:55:37.663469
53136,3759,3,2026-06-25,Cancelled,UPI,1778.73,2026-06-24 22:55:37.663473,2026-06-24 22:55:37.663473
53137,4384,9,2026-06-25,Delivered,Debit Card,11361.91,2026-06-24 22:55:37.663476,2026-06-24 22:55:37.663476
53138,3779,32,2026-06-25,Delivered,UPI,12308.74,2026-06-24 22:55:37.663479,2026-06-24 22:55:37.663479
53139,208,9,2026-06-25,Delivered,UPI,12636.43,2026-06-24 22:55:37.663482,2026-06-24 22:55:37.663482
53140,912,37,2026-06-25,Cancelled,Credit Card,948.72,2026-06-24 22:55:37.663486,2026-06-24 22:55:37.663486
53141,4347,9,2026-06-25,Delivered,UPI,4322.92,2026-06-24 22:55:37.663489,2026-06-24 22:55:37.663489
53142,479,13,2026-06-25,Shipped,UPI,6966.53,2026-06-24 22:55:37.663493,2026-06-24 22:55:37.663493
53143,4523,42,2026-06-25,Delivered,Net Banking,11090.55,2026-06-24 22:55:37.663496,2026-06-24 22:55:37.663496
53144,2911,48,2026-06-25,Shipped,Net Banking,11150.49,2026-06-24 22:55:37.663499,2026-06-24 22:55:37.663499
53145,3503,39,2026-06-25,Delivered,UPI,13308.63,2026-06-24 22:55:37.663502,2026-06-24 22:55:37.663502
53146,298,19,2026-06-25,Delivered,Credit Card,13186.96,2026-06-24 22:55:37.663506,2026-06-24 22:55:37.663506
53147,4936,1,2026-06-25,Delivered,UPI,6123.15,2026-06-24 22:55:37.663509,2026-06-24 22:55:37.663509
53148,3289,29,2026-06-25,Delivered,Credit Card,7544.15,2026-06-24 22:55:37.663513,2026-06-24 22:55:37.663513
53149,2387,50,2026-06-25,Delivered,Net Banking,6127.12,2026-06-24 22:55:37.663516,2026-06-24 22:55:37.663516
53150,28,39,2026-06-25,Delivered,Debit Card,11684.43,2026-06-24 22:55:37.663519,2026-06-24 22:55:37.663519
53151,3505,5,2026-06-25,Delivered,UPI,9521.84,2026-06-24 22:55:37.663523,2026-06-24 22:55:37.663523
53152,131,36,2026-06-25,Delivered,Credit Card,9706.06,2026-06-24 22:55:37.663526,2026-06-24 22:55:37.663526
53153,2175,20,2026-06-25,Shipped,Net Banking,9424.93,2026-06-24 22:55:37.663529,2026-06-24 22:55:37.663529
53154,1075,13,2026-06-25,Delivered,Debit Card,4647.92,2026-06-24 22:55:37.663533,2026-06-24 22:55:37.663533
53155,526,36,2026-06-25,Delivered,UPI,6874.52,2026-06-24 22:55:37.663536,2026-06-24 22:55:37.663536
53156,472,7,2026-06-25,Delivered,Credit Card,11728.54,2026-06-24 22:55:37.663541,2026-06-24 22:55:37.663541
53157,4149,40,2026-06-25,Delivered,UPI,4003.61,2026-06-24 22:55:37.663544,2026-06-24 22:55:37.663544
53158,2971,43,2026-06-25,Processing,UPI,10847.74,2026-06-24 22:55:37.663548,2026-06-24 22:55:37.663548
53159,3951,1,2026-06-25,Delivered,Net Banking,11080.04,2026-06-24 22:55:37.663551,2026-06-24 22:55:37.663551
53160,4306,1,2026-06-25,Delivered,Debit Card,9425.42,2026-06-24 22:55:37.663554,2026-06-24 22:55:37.663554
53161,2529,30,2026-06-25,Delivered,Debit Card,1925.36,2026-06-24 22:55:37.663558,2026-06-24 22:55:37.663558
53162,592,27,2026-06-25,Delivered,UPI,958.11,2026-06-24 22:55:37.663561,2026-06-24 22:55:37.663561
53163,1951,8,2026-06-25,Delivered,UPI,1477.32,2026-06-24 22:55:37.663564,2026-06-24 22:55:37.663564
53164,4984,39,2026-06-25,Processing,Net Banking,13413.87,2026-06-24 22:55:37.663567,2026-06-24 22:55:37.663567
53165,4335,6,2026-06-25,Delivered,UPI,4731.25,2026-06-24 22:55:37.663571,2026-06-24 22:55:37.663571
53166,1314,10,2026-06-25,Processing,UPI,8683.93,2026-06-24 22:55:37.663574,2026-06-24 22:55:37.663574
53167,3804,28,2026-06-25,Delivered,UPI,936.59,2026-06-24 22:55:37.663577,2026-06-24 22:55:37.663577
53168,4681,43,2026-06-25,Shipped,UPI,3876.67,2026-06-24 22:55:37.663581,2026-06-24 22:55:37.663581
53169,2960,24,2026-06-25,Delivered,UPI,4896.72,2026-06-24 22:55:37.663584,2026-06-24 22:55:37.663584
53170,399,15,2026-06-25,Delivered,Credit Card,4494.84,2026-06-24 22:55:37.663587,2026-06-24 22:55:37.663587
53171,446,40,2026-06-25,Delivered,UPI,13390.26,2026-06-24 22:55:37.663591,2026-06-24 22:55:37.663591
53172,1002,3,2026-06-25,Delivered,UPI,10063.11,2026-06-24 22:55:37.663594,2026-06-24 22:55:37.663594
53173,490,39,2026-06-25,Delivered,Net Banking,2726.68,2026-06-24 22:55:37.663597,2026-06-24 22:55:37.663597
53174,2740,24,2026-06-25,Delivered,UPI,14025.23,2026-06-24 22:55:37.663600,2026-06-24 22:55:37.663600
53175,691,45,2026-06-25,Delivered,Net Banking,6509.34,2026-06-24 22:55:37.663604,2026-06-24 22:55:37.663604
53176,423,21,2026-06-25,Cancelled,UPI,810.02,2026-06-24 22:55:37.663607,2026-06-24 22:55:37.663607
53177,3337,45,2026-06-25,Delivered,UPI,735.58,2026-06-24 22:55:37.663610,2026-06-24 22:55:37.663610
53178,4775,9,2026-06-25,Shipped,UPI,1161.24,2026-06-24 22:55:37.663614,2026-06-24 22:55:37.663614
53179,1501,50,2026-06-25,Cancelled,UPI,14374.64,2026-06-24 22:55:37.663618,2026-06-24 22:55:37.663618
53180,4587,34,2026-06-25,Returned,Debit Card,3849.7,2026-06-24 22:55:37.663621,2026-06-24 22:55:37.663621
53181,1996,17,2026-06-25,Delivered,Credit Card,12061.95,2026-06-24 22:55:37.663626,2026-06-24 22:55:37.663626
53182,5021,27,2026-06-25,Delivered,UPI,6635.97,2026-06-24 22:55:37.663629,2026-06-24 22:55:37.663629
53183,3064,47,2026-06-25,Delivered,Debit Card,2876.69,2026-06-24 22:55:37.663633,2026-06-24 22:55:37.663633
53184,2290,5,2026-06-25,Delivered,Credit Card,6329.68,2026-06-24 22:55:37.663636,2026-06-24 22:55:37.663636
53185,3763,40,2026-06-25,Shipped,UPI,7735.64,2026-06-24 22:55:37.663639,2026-06-24 22:55:37.663639
53186,4015,38,2026-06-25,Delivered,Credit Card,12799.34,2026-06-24 22:55:37.663643,2026-06-24 22:55:37.663643
53187,2054,45,2026-06-25,Delivered,UPI,4532.8,2026-06-24 22:55:37.663646,2026-06-24 22:55:37.663646
53188,423,46,2026-06-25,Delivered,Net Banking,10665.37,2026-06-24 22:55:37.663650,2026-06-24 22:55:37.663650
53189,848,18,2026-06-25,Delivered,UPI,12019.79,2026-06-24 22:55:37.663654,2026-06-24 22:55:37.663654
53190,3797,7,2026-06-25,Processing,Credit Card,12207.82,2026-06-24 22:55:37.663657,2026-06-24 22:55:37.663657
