order_item_id,order_id,product_id,quantity,unit_price,discount,line_total,created_timestamp,updated_timestamp
160123,53349,47,3,33896.95,0.0,101690.85,2026-06-24 22:55:41.151435,2026-06-24 22:55:41.151435
160124,53350,313,1,8404.94,0.3,5883.46,2026-06-24 22:55:41.151775,2026-06-24 22:55:41.151775
160125,53350,350,3,25645.07,0.05,73088.45,2026-06-24 22:55:41.152070,2026-06-24 22:55:41.152070
160126,53350,285,2,2830.57,0.05,5378.08,2026-06-24 22:55:41.152361,2026-06-24 22:55:41.152361
160127,53350,483,2,1934.06,0.1,3481.31,2026-06-24 22:55:41.152653,2026-06-24 22:55:41.152653
160128,53350,419,3,3973.87,0.05,11325.53,2026-06-24 22:55:41.152945,2026-06-24 22:55:41.152945
160129,53351,458,1,8620.52,0.05,8189.49,2026-06-24 22:55:41.153277,2026-06-24 22:55:41.153277
160130,53351,57,1,13988.35,0.05,13288.93,2026-06-24 22:55:41.153578,2026-06-24 22:55:41.153578
160131,53351,392,3,13900.6,0.0,41701.8,2026-06-24 22:55:41.153877,2026-06-24 22:55:41.153877
160132,53351,307,1,6053.71,0.2,4842.97,2026-06-24 22:55:41.154173,2026-06-24 22:55:41.154173
160133,53352,382,2,22321.19,0.1,40178.14,2026-06-24 22:55:41.154514,2026-06-24 22:55:41.154514
160134,53352,46,1,39455.98,0.25,29591.98,2026-06-24 22:55:41.154810,2026-06-24 22:55:41.154810
160135,53352,48,3,51713.87,0.3,108599.13,2026-06-24 22:55:41.155103,2026-06-24 22:55:41.155103
160136,53353,291,1,4222.54,0.25,3166.9,2026-06-24 22:55:41.155461,2026-06-24 22:55:41.155461
160137,53353,439,2,641.63,0.1,1154.93,2026-06-24 22:55:41.155757,2026-06-24 22:55:41.155757
160138,53353,283,2,655.16,0.0,1310.32,2026-06-24 22:55:41.156050,2026-06-24 22:55:41.156050
160139,53353,443,1,2383.55,0.3,1668.48,2026-06-24 22:55:41.156344,2026-06-24 22:55:41.156344
160140,53354,43,3,44560.97,0.2,106946.33,2026-06-24 22:55:41.156681,2026-06-24 22:55:41.156681
160141,53354,439,2,641.63,0.0,1283.26,2026-06-24 22:55:41.156973,2026-06-24 22:55:41.156973
160142,53354,394,1,9729.04,0.25,7296.78,2026-06-24 22:55:41.157267,2026-06-24 22:55:41.157267
160143,53355,180,1,1775.77,0.05,1686.98,2026-06-24 22:55:41.157615,2026-06-24 22:55:41.157615
160144,53355,196,2,3223.38,0.1,5802.08,2026-06-24 22:55:41.157906,2026-06-24 22:55:41.157906
160145,53355,401,3,816.89,0.2,1960.54,2026-06-24 22:55:41.158208,2026-06-24 22:55:41.158208
160146,53356,389,2,13535.75,0.3,18950.05,2026-06-24 22:55:41.158545,2026-06-24 22:55:41.158545
160147,53357,195,2,2722.11,0.25,4083.16,2026-06-24 22:55:41.158881,2026-06-24 22:55:41.158881
160148,53357,97,1,2881.46,0.3,2017.02,2026-06-24 22:55:41.159178,2026-06-24 22:55:41.159178
160149,53358,238,2,3614.41,0.2,5783.06,2026-06-24 22:55:41.159525,2026-06-24 22:55:41.159525
160150,53359,490,2,1970.01,0.15,3349.02,2026-06-24 22:55:41.159864,2026-06-24 22:55:41.159864
160151,53360,408,1,960.39,0.1,864.35,2026-06-24 22:55:41.160199,2026-06-24 22:55:41.160199
160152,53360,247,3,1224.32,0.05,3489.31,2026-06-24 22:55:41.160492,2026-06-24 22:55:41.160492
160153,53360,361,1,3301.92,0.0,3301.92,2026-06-24 22:55:41.160784,2026-06-24 22:55:41.160784
160154,53360,46,1,39455.98,0.25,29591.98,2026-06-24 22:55:41.161071,2026-06-24 22:55:41.161071
160155,53360,111,3,2181.27,0.1,5889.43,2026-06-24 22:55:41.161361,2026-06-24 22:55:41.161361
160156,53361,71,2,22392.08,0.0,44784.16,2026-06-24 22:55:41.161705,2026-06-24 22:55:41.161705
160157,53362,89,2,3347.12,0.3,4685.97,2026-06-24 22:55:41.162039,2026-06-24 22:55:41.162039
160158,53362,175,3,2987.9,0.0,8963.7,2026-06-24 22:55:41.162331,2026-06-24 22:55:41.162331
160159,53363,494,1,716.62,0.05,680.79,2026-06-24 22:55:41.162664,2026-06-24 22:55:41.162664
160160,53363,245,2,3642.39,0.0,7284.78,2026-06-24 22:55:41.162956,2026-06-24 22:55:41.162956
160161,53363,364,2,20864.18,0.1,37555.52,2026-06-24 22:55:41.163251,2026-06-24 22:55:41.163251
160162,53364,373,2,16000.67,0.15,27201.14,2026-06-24 22:55:41.163601,2026-06-24 22:55:41.163601
160163,53364,486,3,1420.16,0.2,3408.38,2026-06-24 22:55:41.163896,2026-06-24 22:55:41.163896
160164,53364,241,3,3692.29,0.2,8861.5,2026-06-24 22:55:41.164187,2026-06-24 22:55:41.164187
160165,53364,310,2,22058.97,0.3,30882.56,2026-06-24 22:55:41.164478,2026-06-24 22:55:41.164478
160166,53364,186,3,852.74,0.05,2430.31,2026-06-24 22:55:41.164765,2026-06-24 22:55:41.164765
160167,53365,106,1,369.79,0.0,369.79,2026-06-24 22:55:41.165098,2026-06-24 22:55:41.165098
160168,53365,70,3,22062.68,0.0,66188.04,2026-06-24 22:55:41.165387,2026-06-24 22:55:41.165387
160169,53365,51,3,3080.38,0.0,9241.14,2026-06-24 22:55:41.165692,2026-06-24 22:55:41.165692
160170,53365,496,3,1047.46,0.0,3142.38,2026-06-24 22:55:41.165982,2026-06-24 22:55:41.165982
160171,53365,456,3,12290.53,0.1,33184.43,2026-06-24 22:55:41.166273,2026-06-24 22:55:41.166273
160172,53366,405,1,5083.97,0.25,3812.98,2026-06-24 22:55:41.166611,2026-06-24 22:55:41.166611
160173,53366,144,2,537.81,0.2,860.5,2026-06-24 22:55:41.166904,2026-06-24 22:55:41.166904
160174,53366,28,3,55833.07,0.2,133999.37,2026-06-24 22:55:41.167196,2026-06-24 22:55:41.167196
160175,53366,368,3,16985.54,0.1,45860.96,2026-06-24 22:55:41.167504,2026-06-24 22:55:41.167504
160176,53367,390,3,8075.26,0.0,24225.78,2026-06-24 22:55:41.167842,2026-06-24 22:55:41.167842
160177,53368,89,3,3347.12,0.2,8033.09,2026-06-24 22:55:41.168178,2026-06-24 22:55:41.168178
160178,53368,353,2,28310.35,0.1,50958.63,2026-06-24 22:55:41.168471,2026-06-24 22:55:41.168471
160179,53368,247,3,1224.32,0.3,2571.07,2026-06-24 22:55:41.168762,2026-06-24 22:55:41.168762
160180,53368,36,1,71559.08,0.1,64403.17,2026-06-24 22:55:41.169053,2026-06-24 22:55:41.169053
160181,53368,30,1,75713.71,0.2,60570.97,2026-06-24 22:55:41.169343,2026-06-24 22:55:41.169343
160182,53369,325,1,17883.7,0.25,13412.78,2026-06-24 22:55:41.169695,2026-06-24 22:55:41.169695
160183,53369,450,3,2047.96,0.05,5836.69,2026-06-24 22:55:41.170006,2026-06-24 22:55:41.170006
160184,53369,255,1,3237.44,0.1,2913.7,2026-06-24 22:55:41.170304,2026-06-24 22:55:41.170304
160185,53369,115,1,2177.31,0.15,1850.71,2026-06-24 22:55:41.170594,2026-06-24 22:55:41.170594
160186,53370,444,3,7115.82,0.25,16010.6,2026-06-24 22:55:41.170931,2026-06-24 22:55:41.170931
160187,53370,275,1,880.96,0.1,792.86,2026-06-24 22:55:41.171226,2026-06-24 22:55:41.171226
160188,53371,380,3,15903.48,0.0,47710.44,2026-06-24 22:55:41.171574,2026-06-24 22:55:41.171574
160189,53372,105,1,4464.76,0.05,4241.52,2026-06-24 22:55:41.171906,2026-06-24 22:55:41.171906
160190,53372,242,3,2492.43,0.3,5234.1,2026-06-24 22:55:41.172196,2026-06-24 22:55:41.172196
160191,53372,51,3,3080.38,0.25,6930.86,2026-06-24 22:55:41.172487,2026-06-24 22:55:41.172487
160192,53373,477,1,737.14,0.0,737.14,2026-06-24 22:55:41.172822,2026-06-24 22:55:41.172822
160193,53373,59,3,45474.86,0.25,102318.44,2026-06-24 22:55:41.173116,2026-06-24 22:55:41.173116
160194,53373,321,2,4444.42,0.0,8888.84,2026-06-24 22:55:41.173408,2026-06-24 22:55:41.173408
160195,53374,104,1,727.27,0.15,618.18,2026-06-24 22:55:41.173753,2026-06-24 22:55:41.173753
160196,53374,11,1,10951.45,0.05,10403.88,2026-06-24 22:55:41.174047,2026-06-24 22:55:41.174047
160197,53374,41,2,56811.32,0.25,85216.98,2026-06-24 22:55:41.174340,2026-06-24 22:55:41.174340
160198,53374,178,1,3418.81,0.2,2735.05,2026-06-24 22:55:41.174630,2026-06-24 22:55:41.174630
160199,53375,421,3,7383.06,0.2,17719.34,2026-06-24 22:55:41.174965,2026-06-24 22:55:41.174965
160200,53375,497,3,2139.81,0.1,5777.49,2026-06-24 22:55:41.175258,2026-06-24 22:55:41.175258
160201,53375,426,1,5851.0,0.25,4388.25,2026-06-24 22:55:41.175559,2026-06-24 22:55:41.175559
160202,53376,26,3,35020.09,0.05,99807.26,2026-06-24 22:55:41.175895,2026-06-24 22:55:41.175895
160203,53376,38,2,48876.8,0.25,73315.2,2026-06-24 22:55:41.176185,2026-06-24 22:55:41.176185
160204,53376,265,1,3344.87,0.2,2675.9,2026-06-24 22:55:41.176477,2026-06-24 22:55:41.176477
160205,53376,74,2,79290.21,0.1,142722.38,2026-06-24 22:55:41.176771,2026-06-24 22:55:41.176771
160206,53377,120,2,4682.56,0.15,7960.35,2026-06-24 22:55:41.177105,2026-06-24 22:55:41.177105
160207,53377,367,2,13736.67,0.25,20605.0,2026-06-24 22:55:41.177410,2026-06-24 22:55:41.177410
160208,53378,369,2,12795.08,0.0,25590.16,2026-06-24 22:55:41.177759,2026-06-24 22:55:41.177759
160209,53378,2,2,75889.21,0.3,106244.89,2026-06-24 22:55:41.178053,2026-06-24 22:55:41.178053
160210,53378,385,2,10788.19,0.3,15103.47,2026-06-24 22:55:41.178347,2026-06-24 22:55:41.178347
160211,53378,473,2,920.33,0.25,1380.5,2026-06-24 22:55:41.178641,2026-06-24 22:55:41.178641
160212,53378,261,1,1252.33,0.3,876.63,2026-06-24 22:55:41.178931,2026-06-24 22:55:41.178931
160213,53379,41,3,56811.32,0.15,144868.87,2026-06-24 22:55:41.179263,2026-06-24 22:55:41.179263
160214,53380,440,1,12722.55,0.15,10814.17,2026-06-24 22:55:41.179614,2026-06-24 22:55:41.179614
160215,53380,199,1,2049.89,0.15,1742.41,2026-06-24 22:55:41.179910,2026-06-24 22:55:41.179910
160216,53381,94,3,4706.68,0.1,12708.04,2026-06-24 22:55:41.180246,2026-06-24 22:55:41.180246
160217,53381,37,2,58356.11,0.0,116712.22,2026-06-24 22:55:41.180546,2026-06-24 22:55:41.180546
160218,53381,323,1,7921.64,0.2,6337.31,2026-06-24 22:55:41.180846,2026-06-24 22:55:41.180846
160219,53381,454,2,1626.27,0.2,2602.03,2026-06-24 22:55:41.181142,2026-06-24 22:55:41.181142
160220,53382,160,1,2244.41,0.3,1571.09,2026-06-24 22:55:41.181493,2026-06-24 22:55:41.181493
160221,53382,41,2,56811.32,0.2,90898.11,2026-06-24 22:55:41.181792,2026-06-24 22:55:41.181792
160222,53382,166,1,994.51,0.3,696.16,2026-06-24 22:55:41.182086,2026-06-24 22:55:41.182086
160223,53383,196,2,3223.38,0.2,5157.41,2026-06-24 22:55:41.182424,2026-06-24 22:55:41.182424
160224,53383,98,3,455.75,0.15,1162.16,2026-06-24 22:55:41.182718,2026-06-24 22:55:41.182718
160225,53383,200,3,2119.94,0.25,4769.86,2026-06-24 22:55:41.183020,2026-06-24 22:55:41.183020
160226,53384,47,1,33896.95,0.0,33896.95,2026-06-24 22:55:41.183355,2026-06-24 22:55:41.183355
160227,53384,474,1,2793.31,0.25,2094.98,2026-06-24 22:55:41.183664,2026-06-24 22:55:41.183664
160228,53385,107,1,3021.7,0.3,2115.19,2026-06-24 22:55:41.184001,2026-06-24 22:55:41.184001
160229,53385,37,3,45875.16,0.25,103219.11,2026-06-24 22:55:41.184292,2026-06-24 22:55:41.184292
160230,53385,367,2,13736.67,0.05,26099.67,2026-06-24 22:55:41.184584,2026-06-24 22:55:41.184584
160231,53386,391,1,14960.0,0.15,12716.0,2026-06-24 22:55:41.184923,2026-06-24 22:55:41.184923
160232,53386,212,1,600.35,0.05,570.33,2026-06-24 22:55:41.185237,2026-06-24 22:55:41.185237
160233,53386,123,1,2728.19,0.0,2728.19,2026-06-24 22:55:41.185542,2026-06-24 22:55:41.185542
160234,53387,166,2,994.51,0.2,1591.22,2026-06-24 22:55:41.185881,2026-06-24 22:55:41.185881
160235,53387,138,3,2248.06,0.05,6406.97,2026-06-24 22:55:41.186175,2026-06-24 22:55:41.186175
160236,53387,463,2,3351.41,0.2,5362.26,2026-06-24 22:55:41.186467,2026-06-24 22:55:41.186467
160237,53388,274,1,2525.68,0.0,2525.68,2026-06-24 22:55:41.186811,2026-06-24 22:55:41.186811
160238,53388,268,3,2603.34,0.25,5857.52,2026-06-24 22:55:41.187110,2026-06-24 22:55:41.187110
160239,53388,115,1,2177.31,0.0,2177.31,2026-06-24 22:55:41.187404,2026-06-24 22:55:41.187404
160240,53388,12,2,12198.03,0.05,23176.26,2026-06-24 22:55:41.187710,2026-06-24 22:55:41.187710
160241,53388,83,1,54377.46,0.1,48939.71,2026-06-24 22:55:41.188003,2026-06-24 22:55:41.188003
160242,53389,257,1,381.0,0.2,304.8,2026-06-24 22:55:41.188340,2026-06-24 22:55:41.188340
160243,53389,344,2,14865.91,0.1,26758.64,2026-06-24 22:55:41.188629,2026-06-24 22:55:41.188629
160244,53389,191,3,3281.3,0.1,8859.51,2026-06-24 22:55:41.188919,2026-06-24 22:55:41.188919
160245,53389,183,2,3544.15,0.2,5670.64,2026-06-24 22:55:41.189211,2026-06-24 22:55:41.189211
160246,53390,197,1,4493.85,0.0,4493.85,2026-06-24 22:55:41.189563,2026-06-24 22:55:41.189563
160247,53390,275,2,880.96,0.0,1761.92,2026-06-24 22:55:41.189864,2026-06-24 22:55:41.189864
160248,53391,272,2,1545.23,0.0,3090.46,2026-06-24 22:55:41.190198,2026-06-24 22:55:41.190198
160249,53391,479,3,1741.97,0.05,4964.61,2026-06-24 22:55:41.190493,2026-06-24 22:55:41.190493
160250,53391,16,2,56206.89,0.3,78689.65,2026-06-24 22:55:41.190787,2026-06-24 22:55:41.190787
160251,53392,194,1,2801.19,0.15,2381.01,2026-06-24 22:55:41.191124,2026-06-24 22:55:41.191124
160252,53392,434,2,12710.37,0.25,19065.56,2026-06-24 22:55:41.191415,2026-06-24 22:55:41.191415
160253,53392,113,3,3747.14,0.0,11241.42,2026-06-24 22:55:41.191721,2026-06-24 22:55:41.191721
160254,53393,331,3,4456.8,0.05,12701.88,2026-06-24 22:55:41.192058,2026-06-24 22:55:41.192058
160255,53393,348,2,10036.04,0.2,16057.66,2026-06-24 22:55:41.192352,2026-06-24 22:55:41.192352
160256,53393,230,3,3413.51,0.15,8704.45,2026-06-24 22:55:41.192647,2026-06-24 22:55:41.192647
160257,53394,235,2,3685.32,0.2,5896.51,2026-06-24 22:55:41.192983,2026-06-24 22:55:41.192983
160258,53395,66,3,26766.78,0.0,80300.34,2026-06-24 22:55:41.193332,2026-06-24 22:55:41.193332
160259,53395,30,3,75713.71,0.2,181712.9,2026-06-24 22:55:41.193643,2026-06-24 22:55:41.193643
160260,53395,21,1,25530.49,0.25,19147.87,2026-06-24 22:55:41.193941,2026-06-24 22:55:41.193941
160261,53395,416,1,5362.01,0.25,4021.51,2026-06-24 22:55:41.194241,2026-06-24 22:55:41.194241
160262,53395,72,3,65232.01,0.05,185911.23,2026-06-24 22:55:41.194539,2026-06-24 22:55:41.194539
160263,53396,301,2,24139.17,0.0,48278.34,2026-06-24 22:55:41.194876,2026-06-24 22:55:41.194876
160264,53396,485,1,3556.78,0.0,3556.78,2026-06-24 22:55:41.195172,2026-06-24 22:55:41.195172
160265,53397,216,1,3180.3,0.0,3180.3,2026-06-24 22:55:41.195517,2026-06-24 22:55:41.195517
160266,53397,40,1,29514.92,0.25,22136.19,2026-06-24 22:55:41.195813,2026-06-24 22:55:41.195813
160267,53397,294,3,4129.61,0.25,9291.62,2026-06-24 22:55:41.196103,2026-06-24 22:55:41.196103
160268,53397,195,1,2722.11,0.3,1905.48,2026-06-24 22:55:41.196394,2026-06-24 22:55:41.196394
160269,53398,284,2,3948.28,0.0,7896.56,2026-06-24 22:55:41.196729,2026-06-24 22:55:41.196729
160270,53398,120,2,4682.56,0.2,7492.1,2026-06-24 22:55:41.197017,2026-06-24 22:55:41.197017
160271,53398,439,2,641.63,0.25,962.44,2026-06-24 22:55:41.197310,2026-06-24 22:55:41.197310
160272,53398,170,1,-3883.29,0.05,-3689.13,2026-06-24 22:55:41.197615,2026-06-24 22:55:41.197615
160273,53398,348,3,10036.04,0.0,30108.12,2026-06-24 22:55:41.197906,2026-06-24 22:55:41.197906
160274,53399,315,3,10593.11,0.15,27012.43,2026-06-24 22:55:41.198241,2026-06-24 22:55:41.198241
160275,53399,42,2,27646.69,0.15,46999.37,2026-06-24 22:55:41.198531,2026-06-24 22:55:41.198531
160276,53399,172,1,4155.37,0.15,3532.06,2026-06-24 22:55:41.198821,2026-06-24 22:55:41.198821
160277,53400,151,2,1053.53,0.15,1791.0,2026-06-24 22:55:41.199155,2026-06-24 22:55:41.199155
160278,53400,77,2,56009.43,0.0,112018.86,2026-06-24 22:55:41.199452,2026-06-24 22:55:41.199452
160279,53400,65,1,9671.88,0.3,6770.32,2026-06-24 22:55:41.199757,2026-06-24 22:55:41.199757
160280,53400,309,1,9144.76,0.05,8687.52,2026-06-24 22:55:41.200070,2026-06-24 22:55:41.200070
160281,53400,347,3,29792.55,0.25,67033.24,2026-06-24 22:55:41.200370,2026-06-24 22:55:41.200370
160282,53401,410,2,14657.14,0.25,21985.71,2026-06-24 22:55:41.200710,2026-06-24 22:55:41.200710
160283,53401,35,1,63558.61,0.1,57202.75,2026-06-24 22:55:41.201003,2026-06-24 22:55:41.201003
160284,53401,149,3,3506.86,0.0,10520.58,2026-06-24 22:55:41.201295,2026-06-24 22:55:41.201295
160285,53401,229,2,1797.42,0.0,3594.84,2026-06-24 22:55:41.201601,2026-06-24 22:55:41.201601
160286,53402,244,2,1417.64,0.1,2551.75,2026-06-24 22:55:41.201941,2026-06-24 22:55:41.201941
160287,53402,495,1,1036.91,0.3,725.84,2026-06-24 22:55:41.202233,2026-06-24 22:55:41.202233
160288,53402,318,2,27155.72,0.3,38018.01,2026-06-24 22:55:41.202524,2026-06-24 22:55:41.202524
160289,53402,269,2,4808.5,0.15,8174.45,2026-06-24 22:55:41.202818,2026-06-24 22:55:41.202818
160290,53402,28,2,55833.07,0.1,100499.53,2026-06-24 22:55:41.203111,2026-06-24 22:55:41.203111
160291,53403,348,1,10036.04,0.3,7025.23,2026-06-24 22:55:41.203449,2026-06-24 22:55:41.203449
160292,53403,124,1,1974.21,0.3,1381.95,2026-06-24 22:55:41.203754,2026-06-24 22:55:41.203754
160293,53404,491,1,599.71,0.25,449.78,2026-06-24 22:55:41.204089,2026-06-24 22:55:41.204089
160294,53404,189,1,2636.82,0.3,1845.77,2026-06-24 22:55:41.204384,2026-06-24 22:55:41.204384
160295,53404,488,1,3419.47,0.25,2564.6,2026-06-24 22:55:41.204675,2026-06-24 22:55:41.204675
160296,53405,91,2,373.71,0.2,597.94,2026-06-24 22:55:41.205011,2026-06-24 22:55:41.205011
160297,53405,112,1,504.98,0.1,454.48,2026-06-24 22:55:41.205299,2026-06-24 22:55:41.205299
160298,53405,363,1,13305.79,0.3,9314.05,2026-06-24 22:55:41.205600,2026-06-24 22:55:41.205600
160299,53406,154,2,4417.28,0.0,8834.56,2026-06-24 22:55:41.205939,2026-06-24 22:55:41.205939
160300,53406,110,1,4998.97,0.3,3499.28,2026-06-24 22:55:41.206230,2026-06-24 22:55:41.206230
160301,53406,78,1,49627.0,0.0,49627.0,2026-06-24 22:55:41.206526,2026-06-24 22:55:41.206526
160302,53407,470,1,3659.02,0.15,3110.17,2026-06-24 22:55:41.206866,2026-06-24 22:55:41.206866
160303,53407,424,1,12962.18,0.05,12314.07,2026-06-24 22:55:41.207161,2026-06-24 22:55:41.207161
160304,53407,348,1,10036.04,0.15,8530.63,2026-06-24 22:55:41.207454,2026-06-24 22:55:41.207454
160305,53407,37,1,58356.11,0.3,40849.28,2026-06-24 22:55:41.207762,2026-06-24 22:55:41.207762
160306,53408,354,1,2194.59,0.05,2084.86,2026-06-24 22:55:41.208099,2026-06-24 22:55:41.208099
160307,53408,28,2,55833.07,0.25,83749.6,2026-06-24 22:55:41.208396,2026-06-24 22:55:41.208396
160308,53409,314,3,12809.73,0.2,30743.35,2026-06-24 22:55:41.208731,2026-06-24 22:55:41.208731
160309,53409,156,1,1087.95,0.25,815.96,2026-06-24 22:55:41.209025,2026-06-24 22:55:41.209025
160310,53410,477,1,737.14,0.1,663.43,2026-06-24 22:55:41.209386,2026-06-24 22:55:41.209386
160311,53410,380,3,15903.48,0.25,35782.83,2026-06-24 22:55:41.209694,2026-06-24 22:55:41.209694
160312,53411,229,3,1797.42,0.0,5392.26,2026-06-24 22:55:41.210031,2026-06-24 22:55:41.210031
160313,53412,172,2,4155.37,0.25,6233.06,2026-06-24 22:55:41.210451,2026-06-24 22:55:41.210451
160314,53412,137,2,2986.58,0.1,5375.84,2026-06-24 22:55:41.210753,2026-06-24 22:55:41.210753
160315,53412,204,1,329.5,0.05,313.02,2026-06-24 22:55:41.211051,2026-06-24 22:55:41.211051
160316,53412,495,1,1036.91,0.1,933.22,2026-06-24 22:55:41.211349,2026-06-24 22:55:41.211349
160317,53412,58,1,64110.9,0.05,60905.36,2026-06-24 22:55:41.211655,2026-06-24 22:55:41.211655
160318,53413,457,1,4803.75,0.05,4563.56,2026-06-24 22:55:41.211997,2026-06-24 22:55:41.211997
160319,53413,490,1,1970.01,0.3,1379.01,2026-06-24 22:55:41.212295,2026-06-24 22:55:41.212295
160320,53413,60,3,62997.28,0.05,179542.25,2026-06-24 22:55:41.212589,2026-06-24 22:55:41.212589
160321,53413,368,1,16985.54,0.25,12739.16,2026-06-24 22:55:41.212881,2026-06-24 22:55:41.212881
160322,53413,228,3,1445.99,0.2,3470.38,2026-06-24 22:55:41.213173,2026-06-24 22:55:41.213173
160323,53414,186,1,852.74,0.05,810.1,2026-06-24 22:55:41.213519,2026-06-24 22:55:41.213519
160324,53415,379,1,8671.0,0.0,8671.0,2026-06-24 22:55:41.213863,2026-06-24 22:55:41.213863
160325,53415,371,1,13417.45,0.0,13417.45,2026-06-24 22:55:41.214157,2026-06-24 22:55:41.214157
160326,53415,147,3,2158.5,0.05,6151.72,2026-06-24 22:55:41.214451,2026-06-24 22:55:41.214451
160327,53416,60,1,62997.28,0.15,53547.69,2026-06-24 22:55:41.214786,2026-06-24 22:55:41.214786
160328,53416,169,2,3548.9,0.3,4968.46,2026-06-24 22:55:41.215078,2026-06-24 22:55:41.215078
160329,53416,289,2,636.29,0.1,1145.32,2026-06-24 22:55:41.215393,2026-06-24 22:55:41.215393
160330,53417,433,3,13999.12,0.2,33597.89,2026-06-24 22:55:41.215743,2026-06-24 22:55:41.215743
160331,53418,245,3,3642.39,0.0,10927.17,2026-06-24 22:55:41.216079,2026-06-24 22:55:41.216079
160332,53418,48,2,51713.87,0.2,82742.19,2026-06-24 22:55:41.216376,2026-06-24 22:55:41.216376
160333,53418,383,1,10273.37,0.2,8218.7,2026-06-24 22:55:41.216670,2026-06-24 22:55:41.216670
160334,53419,295,2,1481.2,0.1,2666.16,2026-06-24 22:55:41.217007,2026-06-24 22:55:41.217007
160335,53419,148,2,4175.42,0.3,5845.59,2026-06-24 22:55:41.217303,2026-06-24 22:55:41.217303
160336,53419,106,3,369.79,0.0,1109.37,2026-06-24 22:55:41.217613,2026-06-24 22:55:41.217613
160337,53420,111,3,2181.27,0.05,6216.62,2026-06-24 22:55:41.217951,2026-06-24 22:55:41.217951
160338,53421,172,3,4155.37,0.05,11842.8,2026-06-24 22:55:41.218285,2026-06-24 22:55:41.218285
160339,53422,377,2,7104.06,0.0,14208.12,2026-06-24 22:55:41.218620,2026-06-24 22:55:41.218620
160340,53423,50,3,61547.41,0.3,129249.56,2026-06-24 22:55:41.218954,2026-06-24 22:55:41.218954
160341,53423,180,3,1775.77,0.2,4261.85,2026-06-24 22:55:41.219249,2026-06-24 22:55:41.219249
160342,53423,120,3,4682.56,0.2,11238.14,2026-06-24 22:55:41.219553,2026-06-24 22:55:41.219553
160343,53423,243,2,2211.48,0.05,4201.81,2026-06-24 22:55:41.219851,2026-06-24 22:55:41.219851
160344,53423,82,2,48794.88,0.0,97589.76,2026-06-24 22:55:41.220145,2026-06-24 22:55:41.220145
160345,53424,132,3,438.94,0.2,1053.46,2026-06-24 22:55:41.220481,2026-06-24 22:55:41.220481
160346,53424,306,1,2167.5,0.3,1517.25,2026-06-24 22:55:41.220775,2026-06-24 22:55:41.220775
160347,53425,248,1,4603.88,0.1,4143.49,2026-06-24 22:55:41.221109,2026-06-24 22:55:41.221109
160348,53426,294,3,4129.61,0.3,8672.18,2026-06-24 22:55:41.221443,2026-06-24 22:55:41.221443
160349,53426,126,1,1385.03,0.3,969.52,2026-06-24 22:55:41.221749,2026-06-24 22:55:41.221749
160350,53426,407,1,2097.45,0.25,1573.09,2026-06-24 22:55:41.222042,2026-06-24 22:55:41.222042
160351,53427,40,2,29514.92,0.1,53126.86,2026-06-24 22:55:41.222374,2026-06-24 22:55:41.222374
160352,53427,324,1,22473.71,0.2,17978.97,2026-06-24 22:55:41.222661,2026-06-24 22:55:41.222661
160353,53427,164,2,4888.12,0.05,9287.43,2026-06-24 22:55:41.222958,2026-06-24 22:55:41.222958
160354,53427,378,2,17616.57,0.05,33471.48,2026-06-24 22:55:41.223256,2026-06-24 22:55:41.223256
160355,53427,167,3,4137.64,0.2,9930.34,2026-06-24 22:55:41.223564,2026-06-24 22:55:41.223564
160356,53428,396,1,10265.73,0.3,7186.01,2026-06-24 22:55:41.223903,2026-06-24 22:55:41.223903
160357,53428,283,3,655.16,0.05,1867.21,2026-06-24 22:55:41.224199,2026-06-24 22:55:41.224199
160358,53429,24,3,71712.52,0.05,204380.68,2026-06-24 22:55:41.224533,2026-06-24 22:55:41.224533
160359,53430,240,2,4742.3,0.0,9484.6,2026-06-24 22:55:41.224874,2026-06-24 22:55:41.224874
160360,53430,34,2,71416.65,0.15,121408.3,2026-06-24 22:55:41.225168,2026-06-24 22:55:41.225168
160361,53430,37,2,45875.16,0.2,73400.26,2026-06-24 22:55:41.225463,2026-06-24 22:55:41.225463
160362,53431,60,3,62997.28,0.15,160643.06,2026-06-24 22:55:41.225812,2026-06-24 22:55:41.225812
160363,53432,344,1,14865.91,0.2,11892.73,2026-06-24 22:55:41.226148,2026-06-24 22:55:41.226148
160364,53432,246,2,3358.67,0.15,5709.74,2026-06-24 22:55:41.226442,2026-06-24 22:55:41.226442
160365,53432,320,1,21082.01,0.0,21082.01,2026-06-24 22:55:41.226732,2026-06-24 22:55:41.226732
160366,53432,485,3,3556.78,0.1,9603.31,2026-06-24 22:55:41.227025,2026-06-24 22:55:41.227025
160367,53432,104,3,727.27,0.05,2072.72,2026-06-24 22:55:41.227320,2026-06-24 22:55:41.227320
160368,53433,270,3,4153.17,0.1,11213.56,2026-06-24 22:55:41.227677,2026-06-24 22:55:41.227677
160369,53433,13,2,32786.07,0.05,62293.53,2026-06-24 22:55:41.227974,2026-06-24 22:55:41.227974
160370,53433,239,3,3293.86,0.25,7411.18,2026-06-24 22:55:41.228267,2026-06-24 22:55:41.228267
160371,53433,306,1,2167.5,0.1,1950.75,2026-06-24 22:55:41.228558,2026-06-24 22:55:41.228558
160372,53434,22,1,72438.01,0.0,72438.01,2026-06-24 22:55:41.228893,2026-06-24 22:55:41.228893
